"Graea Hypue DW-U d3-21",-737.84375,-471.3125,13352.625
"Graea Hypue WK-L c9-19",-770.96875,-649.0625,13440.59375
"Graea Hypue KS-S d4-13",-855.59375,-641.28125,13472.03125
"Graea Hypue LS-S d4-49",-738.375,-592.875,13447.59375
"Graea Hypue SQ-V b19-4",-733.6875,-594.3125,13441.25
"Graea Hypue KJ-M c9-24",-862.5625,-444.5625,13431
"Graea Hypue HH-U d3-46",-893.75,-686.46875,13380.71875
"Graea Hypue DW-U d3-133",-755.53125,-453.09375,13360.9375
"Graea Hypue KS-S d4-227",-821.65625,-606.875,13490.21875
"Graea Hypue EM-U d3-20",-968.78125,-599.3125,13394.6875
"Graea Hypue LJ-N c8-41",-968.84375,-605.4375,13386.25
"Graea Hypue TU-L c9-50",-718.4375,-554.4375,13425.28125
"Graea Hypue FA-V b20-3",-826.1875,-475.0625,13468.90625
"Graea Hypue LS-S d4-74",-739.40625,-613.65625,13440.28125
"Graea Hypue WF-L c9-32",-829.3125,-680.5,13431.28125
"Graea Hypue CX-C b16-2",-703.28125,-579.3125,13361.28125
"Graea Hypue MD-R d5-60",-854.03125,-547.96875,13499.125
"Graea Hypue TU-L c9-56",-723.40625,-562.375,13435.78125
"Graea Hypue HM-U d3-31",-705.40625,-592.96875,13372.21875
"Graea Hypue DW-U d3-192",-723.40625,-487.65625,13379.5625
"Graea Hypue HM-U d3-124",-741.59375,-651.78125,13400.1875
"Graea Hypue KG-D b16-8",-977.28125,-533.84375,13371.5
"Graea Hypue KS-S d4-206",-830.53125,-638.21875,13478.03125
"Graea Hypue HM-U d3-81",-716.9375,-626.25,13368.625
"Graea Hypue JX-S d4-154",-721.5,-528.8125,13427.75
"Graea Hypue LS-S d4-3",-726.96875,-589.90625,13438.40625
"Graea Hypue YZ-X d1-152",-819.3125,-628.28125,13240.71875
"Graea Hypue GR-U d3-130",-704.53125,-575.28125,13391.84375
"Graea Hypue HO-Z b17-1",-706.0625,-556.21875,13400.625
"Graea Hypue ZS-R b21-2",-832.09375,-632.875,13482.25
"Graea Hypue DW-U d3-180",-741.9375,-462.53125,13345.125
"Graea Hypue GC-T d4-237",-864.40625,-456.53125,13452.65625
"Graea Hypue HS-P c7-15",-736.09375,-468.65625,13342.375
"Graea Hypue XP-W d2-100",-886.375,-476.1875,13259.0625
"Graea Hypue FX-P c7-2",-742.84375,-462.0625,13338.65625
"Graea Hypue FC-T d4-1",-929.21875,-466.9375,13418.875
"Graea Hypue EB-W d2-119",-808.5625,-685.375,13302.15625
"Graea Hypue TU-L c9-8",-732.21875,-553.625,13452.46875
"Graea Hypue JX-S d4-178",-732.15625,-582.28125,13450.78125
"Graea Hypue LS-Q c6-29",-717.4375,-625.75,13333.75
"Graea Hypue DW-U d3-63",-757.65625,-448.15625,13383.96875
"Graea Hypue LJ-M c9-59",-824.8125,-452.03125,13451.25
"Graea Hypue HM-U d3-121",-715.125,-625.875,13346.375
"Graea Hypue TF-P b9-1",-839.71875,-568.5,13219.875
"Graea Hypue KS-S d4-225",-801.96875,-637.75,13475.15625
"Graea Hypue GR-U d3-19",-702.8125,-528.75,13374.5625
"Graea Hypue FT-B b16-1",-875.59375,-699.125,13360.96875
"Graea Hypue AT-R b21-8",-816.84375,-640.375,13477.75
"Graea Hypue JZ-X b18-16",-711.78125,-537.03125,13417.65625
"Graea Hypue KN-Q c6-23",-833.53125,-696.9375,13318.9375
"Graea Hypue IH-U d3-100",-817.9375,-699.6875,13387.1875
"Graea Hypue HH-U d3-130",-895,-691.125,13384.375
"Graea Hypue WF-L c9-29",-837.90625,-693.40625,13415.3125
"Graea Hypue LY-N c8-23",-733.1875,-470.8125,13387.53125
"Graea Hypue DW-U d3-266",-775.75,-438.90625,13396.71875
"Graea Hypue BB-T c5-46",-736.0625,-526.0625,13271.125
"Graea Hypue VV-J c10-32",-891.09375,-617.1875,13483.5
"Graea Hypue CG-X e1-39",-978.65625,-590,13335.53125
"Graea Hypue TF-P b9-12",-844.71875,-582.90625,13220.0625
"Graea Hypue CR-U d3-82",-979.0625,-540.625,13393.5625
"Graea Hypue HM-U d3-80",-719.875,-638.15625,13371
"Graea Hypue LS-S d4-136",-728.78125,-617.5625,13431.875
"Graea Hypue IM-U d3-9",-703.125,-599.53125,13377.5625
"Graea Hypue YZ-X d1-37",-820.40625,-641.46875,13244.40625
"Graea Hypue KS-S d4-10",-811.3125,-631.59375,13483.625
"Graea Hypue EB-W d2-50",-841.6875,-698.90625,13320.4375
"Graea Hypue XQ-J c10-7",-880.34375,-648.40625,13469.25
"Graea Hypue KG-D b16-15",-981.84375,-534.21875,13372.09375
"Graea Hypue DW-U d3-203",-724.53125,-479.25,13337.625
"Graea Hypue MN-S d4-183",-804.59375,-686.3125,13424.09375
"Graea Hypue LS-S d4-185",-736.15625,-619.90625,13442.3125
"Graea Hypue YZ-X d1-34",-845.0625,-652.09375,13249.46875
"Graea Hypue NT-N c8-32",-710,-520.375,13408.59375
"Graea Hypue HM-U d3-182",-723.78125,-645.4375,13348.3125
"Graea Hypue EM-U d3-18",-977.0625,-604.625,13383.09375
"Graea Hypue OY-Q d5-71",-824.59375,-613.9375,13495.65625
"Graea Hypue WD-X b19-18",-847.46875,-441.96875,13443.75
"Graea Hypue HM-U d3-96",-709.25,-620.15625,13343.40625
"Graea Hypue YM-T b20-12",-784.78125,-637.96875,13471.875
"Graea Hypue HU-H b13-8",-963.40625,-612.03125,13302.6875
"Graea Hypue VE-Y d1-132",-885.4375,-569.125,13223.65625
"Graea Hypue AR-J c10-25",-769.9375,-626.59375,13471.25
"Graea Hypue LS-S d4-139",-753.5625,-616.78125,13464.78125
"Graea Hypue MD-R d5-71",-828.09375,-565,13507.3125
"Graea Hypue PA-W b19-14",-717.03125,-549.25,13438.90625
"Graea Hypue FM-U d3-34",-944.0625,-653.84375,13409.03125
"Graea Hypue UJ-Y d1-207",-855.3125,-465.9375,13251.15625
"Graea Hypue KJ-M c9-82",-832.6875,-444.5,13450.53125
"Graea Hypue DC-E b15-6",-712.25,-631.75,13352.6875
"Graea Hypue ID-C b16-7",-726.125,-653.0625,13360.8125
"Graea Hypue LS-S d4-186",-742.15625,-619.96875,13454.21875
"Graea Hypue JS-S d4-2",-925.625,-658.15625,13433.03125
"Graea Hypue JE-J b12-9",-922.625,-657.15625,13285.75
"Graea Hypue BF-V b20-20",-877.03125,-458.875,13461.5
"Graea Hypue AG-W d2-93",-969.125,-623.375,13324.875
"Graea Hypue DW-U d3-194",-761.375,-437.9375,13379.78125
"Graea Hypue MW-A b18-7",-859.9375,-421.21875,13404.8125
"Graea Hypue DW-U d3-265",-731.53125,-462.59375,13347.3125
"Graea Hypue GR-U d3-228",-699.375,-545.46875,13402.46875
"Graea Hypue ID-C b16-8",-727.0625,-655.09375,13373.4375
"Graea Hypue WF-L c9-31",-859.03125,-692.625,13427.875
"Graea Hypue DW-U d3-155",-768.84375,-432.5625,13344.1875
"Graea Hypue DW-U d3-127",-751.09375,-451.96875,13407.53125
"Graea Hypue DW-U d3-168",-755.34375,-451.84375,13414.96875
"Graea Hypue AD-T b20-5",-821.75,-672.09375,13458.71875
"Graea Hypue HH-U d3-120",-888.75,-701.21875,13374.40625
"Graea Hypue XW-B b17-4",-712.5625,-487.09375,13376.21875
"Graea Hypue LS-S d4-134",-718.5,-603.84375,13435.09375
"Graea Hypue ZB-I c11-17",-869.96875,-594.40625,13503.84375
"Graea Hypue KS-S d4-5",-794.5,-631.21875,13485
"Graea Hypue ZC-S b21-13",-762.71875,-592.40625,13484.96875
"Graea Hypue MU-Z b16-4",-856.8125,-709.09375,13376.96875
"Graea Hypue DW-U d3-28",-734.125,-457.03125,13376.46875
"Graea Hypue CR-U d3-269",-990.09375,-569.84375,13362.9375
"Graea Hypue KE-M c9-72",-923.15625,-472.5625,13450.09375
"Graea Hypue BE-Q b22-3",-836.84375,-619.5625,13499.75
"Graea Hypue DW-U d3-11",-777.71875,-426.0625,13344.28125
"Graea Hypue XA-K c10-36",-742.90625,-546.6875,13474.8125
"Graea Hypue VE-Y d1-226",-892.03125,-531.25,13223.875
"Graea Hypue KX-S d4-183",-703.0625,-534.875,13416.4375
"Graea Hypue IM-U d3-49",-692.34375,-586.03125,13359
"Graea Hypue EM-U d3-24",-986.34375,-593.75,13343.4375
"Graea Hypue EM-U d3-19",-978.96875,-619.4375,13372.34375
"Graea Hypue IH-U d3-60",-860.28125,-709.03125,13341.21875
"Graea Hypue MN-Q c6-21",-767.96875,-690.4375,13334.84375
"Graea Hypue GT-N c8-59",-985.8125,-534.84375,13393.375
"Graea Hypue UA-F b15-14",-691.21875,-544.8125,13348.0625
"Graea Hypue VV-J c10-10",-901.5625,-617.46875,13488.03125
"Graea Hypue XE-Y d1-53",-763.03125,-525.8125,13237.03125
"Graea Hypue DW-U d3-185",-714.28125,-488.5,13402.46875
"Graea Hypue GR-U d3-144",-698.1875,-512.15625,13346.15625
"Graea Hypue AA-A h38",-759.125,-673.46875,13423.09375
"Graea Hypue AS-B b17-6",-697.90625,-514.375,13383.09375
"Graea Hypue IH-U d3-63",-855.625,-712.0625,13353.8125
"Graea Hypue KX-S d4-189",-702.46875,-567.40625,13424.6875
"Graea Hypue II-C b16-5",-703.625,-626.75,13365.6875
"Graea Hypue EM-U d3-166",-957.15625,-658.09375,13373.40625
"Graea Hypue DW-U d3-239",-723.28125,-467.59375,13386.5
"Graea Hypue YZ-X d1-184",-792.03125,-651.21875,13249.15625
"Graea Hypue IH-U d3-138",-834.25,-712.90625,13347.1875
"Graea Hypue IC-R c6-25",-702.15625,-574.9375,13299.15625
"Graea Hypue TA-X b18-7",-720.5625,-637.0625,13417.8125
"Graea Hypue PE-M c9-14",-727.78125,-473.71875,13416.3125
"Graea Hypue IH-U d3-13",-840.71875,-712.8125,13342.34375
"Graea Hypue MN-S d4-124",-799.28125,-696.3125,13420.1875
"Graea Hypue LT-B b16-8",-758.3125,-689.96875,13366.75
"Graea Hypue LS-S d4-115",-710.28125,-619.0625,13417.1875
"Graea Hypue TN-Z b17-15",-989.09375,-555.96875,13398.96875
"Graea Hypue EM-U d3-53",-978.78125,-625.15625,13381.28125
"Graea Hypue ZV-J c10-54",-738.21875,-611.9375,13464.40625
"Graea Hypue JO-B b16-3",-844.34375,-714.90625,13366.4375
"Graea Hypue HI-C b16-4",-706.9375,-636.625,13372.625
"Graea Hypue KS-S d4-80",-785.125,-654.09375,13471.5
"Graea Hypue WD-X b19-17",-851.21875,-435.78125,13450.84375
"Graea Hypue FI-D b15-5",-830.34375,-713.84375,13343.03125
"Graea Hypue GR-U d3-115",-694.75,-542.75,13408.3125
"Graea Hypue FC-T d4-87",-886.90625,-442.8125,13449.5
"Graea Hypue AR-J c10-40",-746.9375,-634.375,13460.28125
"Graea Hypue CE-Q b22-11",-809.71875,-615.15625,13503.65625
"Graea Hypue KS-S d4-64",-864.25,-652.1875,13485.125
"Graea Hypue AR-J c10-4",-747.59375,-629.375,13465.53125
"Graea Hypue VK-T c5-31",-787.0625,-444.28125,13274.875
"Graea Hypue OY-Q d5-28",-799.375,-613.15625,13502.28125
"Graea Hypue SK-K c10-56",-754.34375,-503.0625,13477.28125
"Graea Hypue LN-S d4-105",-924.59375,-679.6875,13417.4375
"Graea Hypue VP-L c9-8",-715.90625,-624.96875,13429.59375
"Graea Hypue ZB-F b14-8",-881.34375,-705.78125,13320.8125
"Graea Hypue QO-N c8-10",-690.125,-571.78125,13400.34375
"Graea Hypue KX-S d4-0",-698.0625,-575.0625,13423.46875
"Graea Hypue UA-F b15-3",-686.40625,-539.1875,13351.8125
"Graea Hypue EW-U d3-276",-698.03125,-498.9375,13375.8125
"Graea Hypue EM-U d3-58",-960.4375,-661.5,13354.28125
"Graea Hypue HH-U d3-38",-869.40625,-712.6875,13388.40625
"Graea Hypue GR-U d3-201",-686.9375,-538.6875,13342.625
"Graea Hypue IH-U d3-118",-792.6875,-709.34375,13377.9375
"Graea Hypue CR-U d3-9",-988.375,-579.21875,13410.875
"Graea Hypue XE-Y d1-26",-732.4375,-567.25,13248.28125
"Graea Hypue LS-Q c6-13",-721.28125,-650.40625,13312.59375
"Graea Hypue WU-W d2-161",-854.25,-416.3125,13302.84375
"Graea Hypue OH-R b22-8",-857.03125,-491.09375,13501.34375
"Graea Hypue GR-U d3-151",-684.78125,-544.53125,13349.09375
"Graea Hypue VK-T c5-52",-785.3125,-442.96875,13274
"Graea Hypue VB-C b17-10",-705.125,-482.6875,13377.84375
"Graea Hypue MN-S d4-116",-787.75,-694.375,13427.03125
"Graea Hypue ID-O c8-56",-752.90625,-439.46875,13410.1875
"Graea Hypue FJ-J b12-4",-955.5625,-640.5,13288.34375
"Graea Hypue LS-S d4-64",-743.21875,-648.53125,13450.15625
"Graea Hypue XE-Y d1-212",-771.46875,-535.90625,13221.9375
"Graea Hypue KS-S d4-76",-847.90625,-651.53125,13491.59375
"Graea Hypue KS-S d4-155",-810.59375,-651.5,13488.84375
"Graea Hypue EM-U d3-153",-976.09375,-643.9375,13366.21875
"Graea Hypue IM-U d3-169",-697.3125,-628.5,13349.96875
"Graea Hypue KN-P c7-8",-686.96875,-520.96875,13368.65625
"Graea Hypue CE-Q b22-8",-806.71875,-621.1875,13505.1875
"Graea Hypue IE-Y b18-8",-699.3125,-523.125,13424.1875
"Graea Hypue XE-Y d1-149",-761.34375,-571.375,13224.15625
"Graea Hypue EM-U d3-86",-973.6875,-648.46875,13367.5625
"Graea Hypue ZQ-S c5-32",-966.71875,-619.375,13283
"Graea Hypue YZ-X d1-78",-811.75,-590.625,13207.5625
"Graea Hypue MN-S d4-154",-816.78125,-684.46875,13460.625
"Graea Hypue DW-U d3-71",-725.40625,-453.4375,13335.0625
"Graea Hypue LY-N c8-52",-709.90625,-471.78125,13386.25
"Graea Hypue MU-X b18-2",-692.78125,-564.375,13424.09375
"Graea Hypue EG-X e1-46",-682.875,-534.0625,13349.4375
"Graea Hypue CR-U d3-88",-999.6875,-583.28125,13367.375
"Graea Hypue TA-X b18-5",-710.5625,-633.625,13422.25
"Graea Hypue KS-S d4-224",-786.15625,-642.90625,13489.21875
"Graea Hypue EW-U d3-41",-696.125,-491.0625,13376.875
"Graea Hypue MD-R d5-1",-809.03125,-573.28125,13519.5625
"Graea Hypue DW-U d3-99",-708.625,-478.21875,13403.90625
"Graea Hypue QK-F b15-2",-692.59375,-496.90625,13352.625
"Graea Hypue VP-H b13-10",-706.375,-631.1875,13304.875
"Graea Hypue ZV-J c10-33",-732.75,-620.28125,13466.90625
"Graea Hypue LU-Z b16-3",-867.71875,-719.09375,13385.03125
"Graea Hypue MU-X b18-11",-695.5625,-548.46875,13432.625
"Graea Hypue OZ-Y b17-4",-694.25,-620.625,13397.59375
"Graea Hypue IO-N c8-7",-998.25,-561.1875,13401.65625
"Graea Hypue IH-U d3-50",-847.15625,-721.8125,13386.21875
"Graea Hypue YW-B b17-11",-690.4375,-501.34375,13379.96875
"Graea Hypue RV-V b19-7",-706.15625,-575.5625,13452.25
"Graea Hypue HM-U d3-15",-708.6875,-655.9375,13372.59375
"Graea Hypue QY-O c7-23",-698.71875,-639.46875,13341.84375
"Graea Hypue IH-U d3-14",-851,-724.28125,13354.4375
"Graea Hypue XP-W d2-5",-935.65625,-455.46875,13279.8125
"Graea Hypue GX-D b15-5",-701.1875,-647.5,13350.3125
"Graea Hypue KS-S d4-213",-845.40625,-659.40625,13493.625
"Graea Hypue VJ-Y d1-257",-755.1875,-489.9375,13240.65625
"Graea Hypue CR-U d3-49",-1003.53125,-580.15625,13375.5
"Graea Hypue HD-B b17-5",-679.84375,-574.4375,13394.3125
"Graea Hypue KX-S d4-79",-697.5625,-507.1875,13422.9375
"Graea Hypue WP-L c9-15",-697.375,-599.84375,13433.53125
"Graea Hypue NY-Q d5-1",-900.9375,-597.1875,13511
"Graea Hypue EB-W d2-18",-849.34375,-701,13274.78125
"Graea Hypue XE-Y d1-19",-728.84375,-523.4375,13246.34375
"Graea Hypue BC-I c11-19",-795.0625,-604.625,13514.5
"Graea Hypue NF-E b16-17",-724.40625,-443.9375,13355.59375
"Graea Hypue VQ-I c11-78",-807.96875,-479.21875,13501.625
"Graea Hypue OY-Q d5-16",-833.59375,-602.125,13521.9375
"Graea Hypue MN-S d4-132",-849.28125,-670.21875,13486
"Graea Hypue CU-O b23-5",-816.78125,-576.9375,13524.875
"Graea Hypue EB-W d2-17",-849.84375,-697.65625,13268.28125
"Graea Hypue YW-B b17-13",-692.6875,-493.09375,13392.5
"Graea Hypue UG-U b20-0",-703.625,-561.75,13455.09375
"Graea Hypue BX-H c11-7",-868.84375,-637.53125,13506.375
"Graea Hypue UR-A b18-14",-733.03125,-441.0625,13401.375
"Graea Hypue LJ-Z b17-1",-681.71875,-571.65625,13408.75
"Graea Hypue EW-U d3-181",-698.46875,-482.53125,13396.25
"Graea Hypue OY-Q d5-44",-795.6875,-611.375,13513.875
"Graea Hypue KX-S d4-94",-686.21875,-550.03125,13423.09375
"Graea Hypue EW-U d3-42",-686.09375,-499.875,13371.40625
"Graea Hypue JY-O c7-37",-979.96875,-652,13353.0625
"Graea Hypue EM-U d3-42",-995.84375,-600.8125,13407.5
"Graea Hypue GR-U d3-147",-674.1875,-551.625,13359.0625
"Graea Hypue ZB-I c11-51",-897.03125,-621.59375,13506.71875
"Graea Hypue GR-U d3-105",-674.46875,-574.9375,13351.15625
"Graea Hypue GR-U d3-235",-675.65625,-574.1875,13385.0625
"Graea Hypue YF-U c4-20",-906.65625,-662.3125,13246.09375
"Graea Hypue OY-Q d5-203",-810.8125,-617.75,13516.4375
"Graea Hypue ID-D b15-5",-812.15625,-725.53125,13347.5625
"Graea Hypue KX-S d4-201",-696.28125,-542.46875,13444.53125
"Graea Hypue PY-Q d5-68",-780.8125,-641.25,13496.1875
"Graea Hypue XA-K c10-43",-720.90625,-581.0625,13477.65625
"Graea Hypue OY-Q d5-22",-846.375,-642.78125,13508.71875
"Graea Hypue EW-U d3-8",-704.84375,-463.5,13380.5
"Graea Hypue EW-U d3-44",-697.8125,-483.25,13405.15625
"Graea Hypue GR-U d3-42",-673.28125,-542.46875,13366.25
"Graea Hypue SV-V b19-3",-689.28125,-566.875,13435.59375
"Graea Hypue GR-U d3-126",-673.53125,-555.46875,13384.5625
"Graea Hypue KX-S d4-200",-700.90625,-530.09375,13451.3125
"Graea Hypue KX-S d4-191",-688.8125,-576.15625,13434.21875
"Graea Hypue EM-U d3-41",-968.65625,-660.21875,13410.9375
"Graea Hypue GR-U d3-44",-672.09375,-546.875,13363.65625
"Graea Hypue DW-U d3-206",-713.96875,-453.53125,13395.09375
"Graea Hypue MI-Q c6-2",-842.84375,-728.46875,13334.46875
"Graea Hypue PZ-P b9-8",-758.34375,-496.09375,13228.625
"Graea Hypue LS-S d4-78",-762.4375,-657.53125,13477.5
"Graea Hypue EW-U d3-201",-681.78125,-502.15625,13371.9375
"Graea Hypue CJ-R b21-4",-861.65625,-680.15625,13481.25
"Graea Hypue LS-S d4-140",-749.40625,-658.1875,13467.90625
"Graea Hypue UN-P b23-12",-812.84375,-493.46875,13515.75
"Graea Hypue BC-I c11-44",-817.0625,-612.71875,13522.65625
"Graea Hypue CB-T c5-1",-694.34375,-538.53125,13277.03125
"Graea Hypue KX-S d4-155",-687.5,-542.5,13434.71875
"Graea Hypue XP-W d2-170",-940.15625,-456.40625,13270.96875
"Graea Hypue GR-U d3-131",-672.125,-531.75,13375.09375
"Graea Hypue ZQ-S c5-22",-982.6875,-616.8125,13283.1875
"Graea Hypue EM-U d3-89",-992.78125,-637.84375,13340.9375
"Graea Hypue XV-E b15-7",-670.3125,-555.6875,13339.5625
"Graea Hypue KX-S d4-54",-704.375,-541.59375,13464.75
"Graea Hypue SZ-L c9-3",-688.09375,-529.9375,13434.65625
"Graea Hypue KX-S d4-142",-684.1875,-565.4375,13433.125
"Graea Hypue OY-Q d5-17",-829.15625,-604.125,13528
"Graea Hypue EM-U d3-186",-979.1875,-660.84375,13339.875
"Graea Hypue DY-R b21-7",-724.78125,-618.25,13475.5625
"Graea Hypue KX-S d4-192",-677.75,-570.59375,13417.9375
"Graea Hypue VU-W d2-42",-909.9375,-406.0625,13330.65625
"Graea Hypue WF-K c10-0",-699.65625,-539.96875,13459.40625
"Graea Hypue JI-D b15-8",-751.4375,-707.8125,13341.375
"Graea Hypue DW-U d3-236",-722.25,-446.3125,13413.5625
"Graea Hypue KN-P c7-12",-675.25,-512.375,13347.65625
"Graea Hypue NO-I b13-1",-678.96875,-544.40625,13300.8125
"Graea Hypue FX-P c7-44",-729.25,-428.4375,13372.875
"Graea Hypue YZ-X d1-73",-828,-611.4375,13195.90625
"Graea Hypue QO-N c8-1",-671,-562.5,13399.84375
"Graea Hypue WP-L c9-37",-679.34375,-597,13415.9375
"Graea Hypue LJ-Z b17-9",-671.3125,-566.0625,13401.15625
"Graea Hypue KX-S d4-114",-699.71875,-514.4375,13452.625
"Graea Hypue TG-W b18-2",-868.34375,-717.09375,13434.28125
"Graea Hypue PZ-P b9-9",-762.5625,-491.5,13222.53125
"Graea Hypue EB-W d2-19",-844.96875,-702.15625,13259.15625
"Graea Hypue GR-U d3-159",-671.15625,-535.125,13395.78125
"Graea Hypue YZ-X d1-69",-808.28125,-613.46875,13198.125
"Graea Hypue GX-D b15-7",-692.03125,-653,13354.125
"Graea Hypue EW-U d3-78",-694.75,-464.28125,13369.5
"Graea Hypue DX-H c11-26",-823.9375,-626.96875,13523.53125
"Graea Hypue EQ-T b21-21",-847.25,-433,13481.65625
"Graea Hypue BB-V d3-45",-768.1875,-404.125,13392.53125
"Graea Hypue WB-U b20-2",-699.75,-570.875,13466.3125
"Graea Hypue EJ-R b21-1",-813.90625,-683.71875,13484.96875
"Graea Hypue GR-U d3-96",-668.34375,-567.1875,13397.15625
"Graea Hypue DX-E b14-3",-836.90625,-735,13333.96875
"Graea Hypue IH-U d3-28",-789.4375,-728,13337.96875
"Graea Hypue PZ-Y b17-6",-679.15625,-621.15625,13398.8125
"Graea Hypue RK-F b15-1",-680.9375,-489.28125,13342.375
"Graea Hypue DJ-Q b22-12",-756.59375,-599.40625,13511.90625
"Graea Hypue IM-U d3-5",-687.875,-645.75,13338.0625
"Graea Hypue KX-S d4-95",-681.09375,-542.90625,13434.5625
"Graea Hypue KX-S d4-116",-693.09375,-513.375,13445.90625
"Graea Hypue MU-F b15-13",-698.125,-457.65625,13350.34375
"Graea Hypue XP-W d2-159",-915,-436.125,13261.78125
"Graea Hypue EW-U d3-70",-704.125,-449.03125,13364.46875
"Graea Hypue EH-T d4-185",-843.09375,-419.40625,13467.28125
"Graea Hypue KX-S d4-241",-690.5625,-558.0625,13455.03125
"Graea Hypue EW-U d3-224",-699.90625,-460.03125,13397.21875
"Graea Hypue VE-Y d1-14",-943.71875,-536.3125,13220.15625
"Graea Hypue KX-S d4-188",-692.28125,-516.6875,13447.46875
"Graea Hypue SV-D b16-7",-685.40625,-475.40625,13372.9375
"Graea Hypue QO-N c8-5",-666.9375,-557.09375,13400.15625
"Graea Hypue EW-U d3-28",-698,-455.75,13347.34375
"Graea Hypue KX-S d4-101",-681.3125,-541.875,13438.6875
"Graea Hypue KD-D b15-3",-776.40625,-726,13342.15625
"Graea Hypue OQ-F b14-0",-981.03125,-660.78125,13316
"Graea Hypue KX-S d4-228",-671.8125,-569.09375,13418.0625
"Graea Hypue GR-U d3-196",-668,-521.34375,13339.46875
"Graea Hypue TJ-Y d1-191",-932.40625,-488.34375,13226.9375
"Graea Hypue EW-U d3-4",-696.90625,-455.40625,13369.8125
"Graea Hypue MY-N c8-40",-674.59375,-502.28125,13392.46875
"Graea Hypue WZ-X d1-137",-955.40625,-617.875,13236.78125
"Graea Hypue KX-S d4-202",-702.15625,-578.78125,13473.8125
"Graea Hypue GR-U d3-43",-662.46875,-546.21875,13370.40625
"Graea Hypue WF-K c10-8",-703.21875,-537.96875,13474.25
"Graea Hypue QO-W c3-35",-851.8125,-542.53125,13184.03125
"Graea Hypue QO-O c7-0",-834.28125,-740.125,13357.0625
"Graea Hypue BR-J c10-41",-738.5625,-638.125,13487.59375
"Graea Hypue EN-B b17-0",-662.625,-544.4375,13377.5
"Graea Hypue BC-Q c7-8",-800.125,-386.4375,13371.21875
"Graea Hypue SL-U b20-7",-693.8125,-529.1875,13460.21875
"Graea Hypue EM-U d3-28",-1003.75,-634.5625,13344.90625
"Graea Hypue WB-C b17-11",-687.375,-471.65625,13389.65625
"Graea Hypue GX-S d4-157",-1007,-579.1875,13427.28125
"Graea Hypue MU-F b15-0",-701.0625,-450.09375,13339.1875
"Graea Hypue ET-R b21-2",-726.15625,-631.1875,13481.875
"Graea Hypue AI-A b18-14",-686.5625,-482.0625,13411.6875
"Graea Hypue NI-P c7-32",-660.625,-551.71875,13372.125
"Graea Hypue VJ-Y d1-89",-737.46875,-472.59375,13242.96875
"Graea Hypue EW-U d3-77",-688.34375,-464.21875,13357.125
"Graea Hypue KX-S d4-196",-691.59375,-556.9375,13463.71875
"Graea Hypue XP-W d2-109",-943.03125,-425.375,13300.75
"Graea Hypue BB-V d3-47",-763.8125,-400.9375,13396.25
"Graea Hypue MD-R d5-0",-845.1875,-517.1875,13537.375
"Graea Hypue XE-Y d1-44",-713.53125,-556,13232.8125
"Graea Hypue EW-U d3-285",-692.71875,-457,13372.09375
"Graea Hypue FS-H c11-24",-809.375,-673.3125,13500.75
"Graea Hypue GR-U d3-64",-662.28125,-541.0625,13387.53125
"Graea Hypue EW-U d3-80",-703.90625,-443.40625,13381.1875
"Graea Hypue YZ-X d1-164",-816.71875,-653.1875,13206.96875
"Graea Hypue SZ-L c9-24",-685.28125,-531.53125,13451.3125
"Graea Hypue GX-P c7-64",-694.34375,-453.34375,13363.5
"Graea Hypue FX-P c7-25",-707.59375,-437.09375,13352.5625
"Graea Hypue CR-U d3-194",-1021.53125,-553.875,13383
"Graea Hypue SZ-L c9-21",-672.90625,-520.28125,13420.65625
"Graea Hypue WR-S b21-8",-701.28125,-531.75,13476.5625
"Graea Hypue GR-U d3-163",-669.8125,-508.34375,13400.875
"Graea Hypue WP-L c9-1",-681.78125,-601.3125,13443.8125
"Graea Hypue KX-S d4-232",-693.5625,-545.125,13469.96875
"Graea Hypue EH-T d4-178",-788.28125,-407.5625,13447.25
"Graea Hypue MN-S d4-90",-826.34375,-717.125,13457.34375
"Graea Hypue GR-U d3-173",-658.3125,-559.6875,13382.40625
"Graea Hypue IM-U d3-123",-670.625,-624.53125,13390.78125
"Graea Hypue DV-T b21-10",-844.0625,-423.15625,13483.34375
"Graea Hypue EM-U d3-15",-1007.0625,-636.8125,13384.5
"Graea Hypue ZW-B b17-8",-673.375,-490.875,13393.6875
"Graea Hypue YZ-X d1-92",-846.25,-659.09375,13205.875
"Graea Hypue WU-W d2-291",-854.28125,-380.59375,13327.5
"Graea Hypue MN-S d4-137",-830.78125,-735.65625,13420.28125
"Graea Hypue AQ-W d2-136",-687.8125,-461.75,13334.90625
"Graea Hypue MK-W b19-6",-688.8125,-506.53125,13450.9375
"Graea Hypue WZ-V c3-20",-829.4375,-655.46875,13203.8125
"Graea Hypue KX-S d4-22",-684.6875,-509.1875,13445.875
"Graea Hypue LS-S d4-210",-723.53125,-636.6875,13483.09375
"Graea Hypue SL-U b20-13",-690.84375,-528.59375,13464.9375
"Graea Hypue GR-U d3-174",-657.09375,-566.09375,13383.4375
"Graea Hypue QT-Q d5-86",-795.59375,-673.25,13501.9375
"Graea Hypue KX-S d4-229",-664.40625,-578.9375,13415.8125
"Graea Hypue IH-U d3-91",-813.8125,-744.40625,13364.5625
"Graea Hypue EM-U d3-45",-1022.0625,-587.9375,13335.5625
"Graea Hypue GR-U d3-117",-661.875,-557.875,13410.71875
